Molecula,Pos_1,Pos_2,Pos_3,Pos_4,Pos_5,Pos_6,Pos_7,Pos_8,Pos_9,Pos_10,Pos_11,Pos_12,Pos_13,Pos_14,Pos_15,Pos_16,nm_R1,R1,Rmax,nm_Rmax,Rmin,nm_Rmin,e1,m1,g1,gmax1,gmax,gmaxmax,gmin,gminmin
6Heliceno_8-COOH_2-CN_4-COOH_10-CN.log,0.0,0.66,0.0,0.45,0.0,0.0,0.0,0.45,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,418.57,-28.5469,414.1083,372.8,-193.475,284.4,1.54,0.246,-0.00484,0.006418804,0.0132,0.027640261,-0.00574,0.008638279
6Heliceno_1-OMe_4-F_6-OMe_7-CN_12-CC.log,-0.27,0.0,0.0,0.06,0.0,-0.27,0.66,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,448.98,-34.6158,158.5841,391.28,-294.9733,253.5,1.69,0.484,-0.00484,0.01145122,0.00176,0.015240765,-0.00493,0.007225498
6Heliceno_5-NO2_11-OH_14-CC.log,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.23,0.0,0.0,445.23,-23.0931,259.6046,328.83,-290.9663,270.04,1.38,0.263,-0.00485,0.007617681,0.00455,0.021292518,-0.00287,0.003833288
6Heliceno_8-Br_12-COOH_15-CH3_16-CN.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.45,0.0,0.0,-0.17,0.66,409.17,-25.2062,442.6321,370.06,-299.1908,276.98,1.44,0.292,-0.00485,0.008092394,0.011,0.026238965,-0.00768,0.009415953
6Heliceno_2-CC_3-OMe_9-F_16-CN.log,0.0,0.23,-0.27,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.66,400.09,-6.3697,562.4579,367.58,-654.3015,283.85,0.724,0.215,-0.00486,0.011874644,0.0176,0.033453907,-0.00622,0.006908535
6Heliceno_8-CN_13-CN_1-COOH_11-NO2_3-COOH_7-COOH.log,0.45,0.0,0.45,0.0,0.0,0.0,0.45,0.66,0.0,0.0,0.78,0.0,0.66,0.0,0.0,0.0,431.26,-35.0747,351.75,362.8,-395.4431,290.41,1.7,0.365,-0.00486,0.008584546,0.027,0.040108854,-0.00859,0.009165694
6Heliceno_12-CHO_13-NO2_2-COOH_5-NO2_14-CN_11-CHO.log,0.0,0.45,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.78,0.66,0.0,0.0,427.55,-7.9565,140.364,398.55,-161.4453,363.7,0.809,0.196,-0.00486,0.00967729,0.00209,0.018602872,-0.00927,0.011816783
6Heliceno_2-OMe_9-F_11-CC_12-CC.log,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.23,0.23,0.0,0.0,0.0,0.0,413.94,-7.1367,295.8412,365.11,-151.262,256.52,0.765,0.195,-0.00487,0.010199488,0.00704,0.023885779,-0.00255,0.014567408
6Heliceno_1-CP_6-CH3_14-CH3_15-CH3.log,0.16,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.17,0.0,392.78,-31.8707,405.0681,364.0,-340.2945,320.93,1.62,0.502,-0.00487,0.012411563,0.0156,0.020524998,-0.0162,0.016674654
6Heliceno_2-OMe_4-SH_8-OH_12-NH2_14-OMe.log,0.0,-0.27,0.0,0.15,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,-0.66,0.0,-0.27,0.0,0.0,405.79,-33.7839,453.2739,367.39,-427.6401,268.56,1.67,0.216,-0.00487,0.005189581,0.00794,0.023998586,-0.008,0.008052223
6Heliceno_2-CN_13-Br_16-OMe.log,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.0,-0.27,391.17,-8.4319,390.09,363.56,-160.5688,268.36,0.832,0.327,-0.00487,0.015698671,0.0139,0.037388499,-0.00555,0.005641553
6Heliceno_11-CN_13-CN_14-F.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.66,0.06,0.0,0.0,420.05,-18.9356,251.912,363.96,-222.546,261.73,1.25,0.371,-0.00488,0.011929245,0.00789,0.024767375,-0.00591,0.006536303
6Heliceno_1-COOH_2-CHO_6-COOH_9-CHO.log,0.45,0.42,0.0,0.0,0.0,0.45,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.15,-4.2714,224.461,362.58,-454.6864,285.8,0.592,0.364,-0.00488,0.024612145,0.00705,0.026985963,-0.00689,0.009992345
6Heliceno_1-F_5-CC_12-F_14-F.log,0.06,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,0.0,392.62,-4.9199,293.4865,349.72,-238.9547,252.23,0.635,0.092,-0.00488,0.005792237,0.0044,0.021576188,-0.00349,0.004415677
6Heliceno_1-COOH_2-CHO_6-COOH_9-CHO.log,0.45,0.42,0.0,0.0,0.0,0.45,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.15,-4.2714,224.461,362.58,-454.6864,285.8,0.592,0.364,-0.00488,0.024612145,0.00705,0.026985963,-0.00689,0.009992345
6Heliceno_6-CH3_8-CC_11-CH3_12-CC.log,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.23,0.0,0.0,-0.17,0.23,0.0,0.0,0.0,0.0,400.79,-15.5559,336.1118,357.86,-267.8922,270.56,1.13,0.221,-0.00488,0.007815948,0.00398,0.018903282,-0.00405,0.008592856
6Heliceno_1-CP_14-CH3_15-CH3_16-CP.log,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,-0.17,0.16,401.31,-37.1908,522.5671,376.76,-374.3613,316.21,1.74,0.749,-0.00489,0.017163578,0.0299,0.037853606,-0.00671,0.008713028
6Heliceno_1-CN_6-CC_10-CN_11-OMe_15-CN.log,0.66,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.66,-0.27,0.0,0.0,0.0,0.66,0.0,423.53,-26.6968,572.0189,380.7,-238.354,275.53,1.48,0.379,-0.00489,0.010264522,0.016,0.029866603,-0.00736,0.013060078
6Heliceno_1-NO2_2-Cl_5-CN_6-CN_9-SH.log,0.78,0.227,0.0,0.0,0.66,0.66,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.73,-27.8142,258.701,378.32,-126.0728,365.26,1.51,0.316,-0.00489,0.008387589,0.0223,0.032799101,-0.00518,0.006357961
6Heliceno_4-OH_14-NH2_16-SMe.log,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.001,405.76,-21.0397,407.7418,359.87,-169.6983,274.84,1.31,0.251,-0.0049,0.007659555,0.0113,0.027730642,-0.00327,0.006066871
6Heliceno_10-CHO_5-CHO_2-COOH_1-NO2.log,0.78,0.45,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,471.04,-33.7328,157.0376,362.98,-97.8522,328.41,1.66,0.209,-0.0049,0.005046961,0.00451,0.020480562,-0.00816,0.008770817
6Heliceno_1-CN_4-CHO_6-CHO_14-CHO.log,0.66,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,463.91,-9.9408,217.0423,364.9,-237.8597,305.48,0.9,0.36,-0.0049,0.015971655,0.0148,0.031512223,-0.00468,0.01126207
6Heliceno_1-CN_4-CHO_6-CHO_14-CHO.log,0.66,0.0,0.0,0.42,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,463.91,-9.9408,217.0423,364.9,-237.8597,305.48,0.9,0.36,-0.0049,0.015971655,0.0148,0.031512223,-0.00468,0.01126207
6Heliceno_4-CN_7-CN_11-CHO_12-COOH_13-CHO.log,0.0,0.0,0.0,0.66,0.0,0.0,0.66,0.0,0.0,0.0,0.42,0.45,0.42,0.0,0.0,0.0,412.65,-27.5673,295.7887,359.76,-143.3041,282.55,1.5,0.238,-0.0049,0.006350709,0.00692,0.021678459,-0.00858,0.01004213
6Heliceno_4-CN_7-CN_11-CHO_12-COOH_13-CHO.log,0.0,0.0,0.0,0.66,0.0,0.0,0.66,0.0,0.0,0.0,0.42,0.45,0.42,0.0,0.0,0.0,412.65,-27.5673,295.7887,359.76,-143.3041,282.55,1.5,0.238,-0.0049,0.006350709,0.00692,0.021678459,-0.00858,0.01004213
6Heliceno_1-OH_4-NH2_6-OH_10-NH2_13-OH_14-OH.log,-0.37,0.0,0.0,-0.66,0.0,-0.37,0.0,0.0,0.0,-0.66,0.0,0.0,-0.37,-0.37,0.0,0.0,476.03,-47.9939,228.1176,352.44,-155.546,328.34,1.98,0.4,-0.0049,0.008075985,0.0158,0.026605304,-0.00319,0.008068902
6Heliceno_4-SH_5-CHO_12-SH.log,0.0,0.0,0.0,0.15,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,428.14,-18.2384,422.3195,362.53,-256.3725,269.48,1.22,0.231,-0.0049,0.007557047,0.00526,0.022702325,-0.00484,0.004934432
6Heliceno_2-F_6-OH_10-CN_16-NH2.log,0.0,0.06,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,-0.66,442.45,-51.7293,188.2266,402.53,-262.3885,249.44,2.06,0.548,-0.0049,0.010671564,0.0075,0.018794169,-0.00523,0.00582748
6Heliceno_1-CH3_4-CH3_8-OMe_10-CP_12-NH2.log,-0.17,0.0,0.0,-0.17,0.0,0.0,0.0,-0.27,0.0,0.16,0.0,-0.66,0.0,0.0,0.0,0.0,445.74,-52.3968,187.2686,368.22,-100.7089,262.03,2.07,0.411,-0.0049,0.007958526,0.00278,0.013604269,-0.00659,0.013349823
6Heliceno_3-OH_12-OH.log,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,392.29,-17.0229,592.2764,345.77,-650.0807,260.76,1.18,0.284,-0.00491,0.00966456,0.00825,0.025943881,-0.00679,0.007311654
6Heliceno_5-OH_14-OH.log,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.0,0.0,392.29,-17.0229,592.2763,345.77,-650.0809,260.76,1.18,0.284,-0.00491,0.00966456,0.00825,0.025943881,-0.00679,0.007311654
6Heliceno_12-CN_9-COOH_5-NO2.log,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.45,0.0,0.0,0.66,0.0,0.0,0.0,0.0,419.42,-12.268,123.7564,378.43,-176.0488,271.64,1.0,0.315,-0.00491,0.012592734,0.00122,0.0148789,-0.00289,0.003632732
6Heliceno_2-NO2_11-NO2_12-CN_13-COOH_15-NO2_16-CN.log,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.66,0.45,0.0,0.78,0.66,518.32,-13.1199,97.3026,486.21,-103.1402,302.56,1.03,0.388,-0.00491,0.015024692,0.00287,0.025025534,-0.00491,0.011698201
6Heliceno_1-CN_2-CHO_3-CN_12-COOH_14-CHO_16-CHO.log,0.66,0.42,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.42,0.0,0.42,446.71,-2.9969,244.6207,408.16,-324.6545,301.51,0.494,0.232,-0.00491,0.018787024,0.0553,0.056837597,-0.00427,0.004326292
6Heliceno_1-CHO_5-CN_11-CHO_13-CN_16-CN.log,0.42,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.66,0.0,0.0,0.66,430.34,-16.5845,342.2154,402.13,-286.1737,294.57,1.16,0.268,-0.00492,0.009225051,0.0311,0.043191534,-0.0043,0.006895333
6Heliceno_1-CHO_5-CN_11-CHO_13-CN_16-CN.log,0.42,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.66,0.0,0.0,0.66,430.34,-16.5845,342.2154,402.13,-286.1737,294.57,1.16,0.268,-0.00492,0.009225051,0.0311,0.043191534,-0.0043,0.006895333
6Heliceno_1-NH2_3-OMe_7-OH_9-NH2_15-SH.log,-0.66,0.0,-0.27,0.0,0.0,0.0,-0.37,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.15,0.0,425.81,-24.2765,456.5465,379.77,-134.9106,265.95,1.4,0.481,-0.00492,0.013692645,0.0118,0.032397738,-0.00661,0.006927081
6Heliceno_4-CN_5-CN_6-F_10-CN_15-CC_16-OMe.log,0.0,0.0,0.0,0.66,0.66,0.06,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.23,-0.27,445.61,-48.4347,550.5234,382.92,-181.1792,321.86,1.98,0.542,-0.00492,0.01092106,0.0104,0.026756605,-0.0045,0.004917396
6Heliceno_2-NO2_9-CHO_11-COOH_12-CHO_13-CHO_14-COOH.log,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.45,0.42,0.42,0.45,0.0,0.0,445.18,-21.5341,172.0702,407.62,-86.7713,306.6,1.32,0.217,-0.00492,0.006549312,0.0274,0.03643102,-0.0114,0.021152774
6Heliceno_3-CN_12-CN.log,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,396.61,-20.3294,546.2933,345.36,-371.4412,258.37,1.28,0.26,-0.00493,0.008110635,0.00961,0.026409597,-0.00371,0.003942012
6Heliceno_5-CN_14-CN.log,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,396.61,-20.3294,546.2932,345.36,-371.4412,258.37,1.28,0.26,-0.00493,0.008110635,0.00961,0.026409597,-0.00371,0.003942012
6Heliceno_3-OMe_5-OMe_13-F.log,0.0,0.0,-0.27,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,388.76,-13.2016,618.3721,349.9,-383.7995,259.47,1.03,0.295,-0.00493,0.011388336,0.00751,0.025963686,-0.00922,0.009247403
6Heliceno_8-CHO_9-CN_12-NO2_15-NO2.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.66,0.0,0.0,0.78,0.0,0.0,0.78,0.0,457.85,-15.3178,96.3803,428.14,-72.5381,297.5,1.11,0.173,-0.00494,0.006213061,0.00887,0.021874143,-0.00816,0.009919822
6Heliceno_8-NH2_12-SH_1-OMe_2-SMe.log,-0.27,0.001,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,412.78,-23.9129,469.715,377.29,-86.658,268.15,1.39,0.229,-0.00494,0.00657226,0.00438,0.023430177,-0.00394,0.010525472
6Heliceno_8-CHO_9-CN_12-NO2_15-NO2.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.66,0.0,0.0,0.78,0.0,0.0,0.78,0.0,457.85,-15.3178,96.3803,428.14,-72.5381,297.5,1.11,0.173,-0.00494,0.006213061,0.00887,0.021874143,-0.00816,0.009919822
6Heliceno_1-Cl_5-Cl_6-CN_9-CN_11-Br_12-CH3.log,0.227,0.0,0.0,0.0,0.227,0.66,0.0,0.0,0.66,0.0,0.232,-0.17,0.0,0.0,0.0,0.0,419.77,-5.7324,277.8117,326.25,-215.9355,277.07,0.681,0.391,-0.00494,0.022947568,0.0253,0.035572861,-0.00377,0.007619444
6Heliceno_8-F_9-CN.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.51,-26.2665,530.242,352.76,-411.9016,259.06,1.46,0.184,-0.00495,0.005041646,0.00545,0.022373194,-0.00499,0.005216452
6Heliceno_9-NO2_11-NO2_12-COOH_15-CN.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.45,0.0,0.0,0.66,0.0,445.19,-11.3,183.6999,415.02,-122.73,282.63,0.956,0.125,-0.00495,0.005241506,0.00651,0.021273931,-0.0151,0.021646127
6Heliceno_9-NO2_11-NO2_12-COOH_15-CN.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.78,0.45,0.0,0.0,0.66,0.0,445.19,-11.3,183.6999,415.02,-122.73,282.63,0.956,0.125,-0.00495,0.005241506,0.00651,0.021273931,-0.0151,0.021646127
6Heliceno_1-F_8-F_9-F_12-OMe_14-CN_15-OMe.log,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,-0.27,0.0,0.66,-0.27,0.0,415.56,-29.6151,383.0523,358.35,-299.6207,267.84,1.55,0.295,-0.00495,0.007621296,0.00652,0.020783968,-0.00444,0.009011126
6Heliceno_3-CH3_6-Cl_8-CH3_16-OMe.log,0.0,0.0,-0.17,0.0,0.0,0.227,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,387.06,-6.9869,376.834,354.03,-280.9345,252.46,0.751,0.243,-0.00495,0.012947945,0.027,0.044230797,-0.00353,0.005285145
6Heliceno_4-CC_9-Br_16-OMe.log,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.232,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,389.6,-18.8541,458.3329,356.19,-123.6227,277.38,1.23,0.172,-0.00495,0.005560244,0.00726,0.024746738,-0.00665,0.010498777
6Heliceno_1-COOH_5-CHO.log,0.45,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.59,-21.8393,411.1568,363.6,-258.0975,279.52,1.33,0.175,-0.00496,0.005281106,0.0105,0.02944892,-0.00864,0.011278796
6Heliceno_7-CN_4-COOH_13-COOH_15-CN.log,0.0,0.0,0.0,0.45,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.66,0.0,404.11,-19.3582,411.7948,363.18,-257.8625,273.61,1.25,0.368,-0.00496,0.011774855,0.00982,0.030361169,-0.0117,0.0124292
6Heliceno_5-COOH_1-CHO_14-CHO.log,0.42,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,406.79,-27.2493,200.6712,378.22,-326.6646,273.85,1.48,0.22,-0.00497,0.005933634,0.0519,0.05596344,-0.00464,0.005162887
6Heliceno_1-NH2_2-OH_8-SH_11-OH_16-OMe.log,-0.66,-0.37,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,-0.37,0.0,0.0,0.0,0.0,-0.27,451.99,-39.5898,353.9607,365.27,-197.9948,260.84,1.79,0.276,-0.00497,0.006176945,0.0295,0.03967504,-0.00429,0.004894052
6Heliceno_3-CC_8-CH3_12-CH3_16-CP.log,0.0,0.0,0.23,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.16,396.41,-38.9015,746.0455,369.71,-578.4555,326.8,1.77,0.576,-0.00498,0.01303865,0.0288,0.031204793,-0.0117,0.013263451
6Heliceno_3-OMe_4-CC_9-CC_11-OMe_12-OMe_16-OMe.log,0.0,0.0,-0.27,0.23,0.0,0.0,0.0,0.0,0.23,0.0,-0.27,-0.27,0.0,0.0,0.0,-0.27,436.97,-74.0152,541.0371,366.51,-130.6561,257.55,2.44,0.409,-0.00498,0.006707412,0.0128,0.028101006,-0.00658,0.012012803
6Heliceno_8-Br_10-CC_15-CH3_16-CP.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.0,0.23,0.0,0.0,0.0,0.0,-0.17,0.16,410.5,-14.2051,455.3782,368.06,-315.3242,323.37,1.07,0.288,-0.00498,0.010763059,0.00742,0.024710958,-0.0108,0.010902178
6Heliceno_3-CH3_11-CH3_16-CP.log,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.16,391.4,-31.066,499.4242,364.64,-363.5109,320.26,1.58,0.28,-0.00499,0.00710998,0.0204,0.024631238,-0.015,0.016529523
6Heliceno_6-OMe_16-NH2_5-SMe_12-NH2.log,0.0,0.0,0.0,0.0,0.001,-0.27,0.0,0.0,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,-0.66,436.15,-54.0912,259.8193,386.31,-142.2209,300.43,2.08,0.311,-0.00499,0.005984404,0.00931,0.031029449,-0.00522,0.006134695
6Heliceno_2-yodo_6-cloro_8-fluor_14-fluor_16-yodo.log,0.0,0.18,0.0,0.0,0.0,0.227,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.18,394.2,-1.4269,621.6001,363.46,-173.8914,285.69,0.338,0.131,-0.00499,0.01550663,0.0195,0.035098258,-0.00505,0.007008394
6Heliceno_1-Br_2-NO2_4-CHO.log,0.232,0.78,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.62,-2.1557,362.8546,335.08,-127.7374,280.72,0.416,0.142,-0.00499,0.013653875,0.0338,0.042665556,-0.0065,0.009973016
6Heliceno_3-SH_10-SH.log,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,390.18,-0.3415,579.1627,355.38,-432.4021,271.65,0.165,0.122,-0.005,0.029562236,0.00632,0.023601252,-0.0039,0.005683834
6Heliceno_14-cloro_4-cloro_1-yodo.log,0.18,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.0,0.0,392.77,-4.1689,618.1717,359.81,-257.832,271.78,0.578,0.227,-0.005,0.015688892,0.0152,0.032265686,-0.00831,0.009119147
6Heliceno_5-cloro_3-fluor_9-cloro.log,0.0,0.0,0.06,0.0,0.227,0.0,0.0,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385.61,-2.8975,571.7979,348.76,-386.2686,258.6,0.481,0.0994,-0.005,0.008262535,0.0055,0.024190658,-0.00802,0.00933553
6Heliceno_1-CC_4-CC_6-CN.log,0.23,0.0,0.0,0.23,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.56,-14.0091,238.7224,377.75,-532.7377,288.23,1.06,0.341,-0.005,0.012902823,0.00629,0.023038884,-0.00565,0.010639859
6Heliceno_1-F_2-CC_3-F_10-CN_12-OMe_16-OMe.log,0.06,0.23,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,-0.27,0.0,0.0,0.0,-0.27,443.88,-61.9882,546.3343,368.74,-300.8586,250.27,2.23,0.326,-0.005,0.005855888,0.0116,0.027471872,-0.00718,0.008180152
6Heliceno_6-CP_12-OMe_14-COOH.log,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,-0.27,0.0,0.45,0.0,0.0,408.12,-40.1647,194.8687,361.97,-129.2578,294.72,1.79,0.226,-0.005,0.005047696,0.0018,0.018642811,-0.00212,0.011220741
6Heliceno_2-OMe_3-OMe_8-F_10-CC_15-OMe.log,0.0,-0.27,-0.27,0.0,0.0,0.0,0.0,0.06,0.0,0.23,0.0,0.0,0.0,0.0,-0.27,0.0,409.73,-12.6512,588.5943,365.65,-185.2235,347.17,1.0,0.295,-0.00501,0.011737118,0.00839,0.02515464,-0.00489,0.006746397
6Heliceno_5-cloro_3-fluor_16-yodo_13-yodo_2-cloro_4-cloro.log,0.0,0.227,0.06,0.227,0.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.18,399.48,-2.675,386.3291,370.46,-180.0895,281.49,0.462,0.2,-0.00501,0.017260363,0.00524,0.02815485,-0.00601,0.012115045
6Heliceno_1-OMe_3-OMe_11-CH3.log,-0.27,0.0,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,389.68,-6.1437,612.1703,351.67,-563.5936,264.27,0.7,0.2,-0.00501,0.011404843,0.0107,0.031842973,-0.00625,0.007091573
6Heliceno_2-Br_3-OMe_4-CN_5-CN_9-SH_12-Cl.log,0.0,0.232,-0.27,0.66,0.66,0.0,0.0,0.0,0.15,0.0,0.0,0.227,0.0,0.0,0.0,0.0,427.81,-33.0878,297.2173,376.81,-243.9142,255.52,1.62,0.213,-0.00501,0.005231549,0.00745,0.025245806,-0.01,0.010585787
6Heliceno_6-CN_9-CN.log,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,396.25,-13.9506,404.8152,356.16,-273.9408,272.44,1.05,0.221,-0.00502,0.008369207,0.00649,0.021424843,-0.00404,0.004139826
6Heliceno_8-CN_11-CN.log,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,396.25,-13.9506,404.8152,356.16,-273.9407,272.44,1.05,0.221,-0.00502,0.008369207,0.00649,0.021424843,-0.00404,0.004139826
6Heliceno_2-F_4-CN_6-CN_7-OMe_8-OMe_12-CC.log,0.0,0.06,0.0,0.66,0.0,0.66,-0.27,-0.27,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,477.64,-38.5216,232.5339,392.24,-152.0699,265.37,1.75,0.356,-0.00502,0.008135063,0.0034,0.019304009,-0.00295,0.007912882
6Heliceno_14-fluor_7-cloro_8-cloro_5-bromo_15-bromo_1-yodo.log,0.18,0.0,0.0,0.0,0.232,0.0,0.227,0.227,0.0,0.0,0.0,0.0,0.0,0.06,0.232,0.0,406.19,-8.6661,564.2744,370.91,-193.2036,289.96,0.831,0.465,-0.00502,0.022391062,0.021,0.028962091,-0.00503,0.008949891
6Heliceno_3-NH2_10-SH_16-OMe.log,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,-0.27,404.34,-2.4407,344.1582,369.9,-379.5531,265.25,0.44,0.11,-0.00503,0.010014938,0.00614,0.023751658,-0.004,0.004743988
6Heliceno_3-CHO_4-COOH_15-CN.log,0.0,0.0,0.42,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,398.79,-19.6377,411.6938,351.77,-282.7931,283.83,1.25,0.451,-0.00503,0.014454199,0.0237,0.037781691,-0.00471,0.005335536
6Heliceno_3-CH3_14-CH3_16-CH3.log,0.0,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.0,-0.17,386.06,-0.8128,639.4905,351.86,-666.0379,263.76,0.254,0.15,-0.00503,0.023679164,0.00825,0.032156958,-0.00698,0.007065024
6Heliceno_6-yodo_8-yodo_1-yodo_7-bromo_10-cloro.log,0.18,0.0,0.0,0.0,0.0,0.18,0.232,0.18,0.0,0.227,0.0,0.0,0.0,0.0,0.0,0.0,424.3,-24.4235,462.7171,380.89,-123.9183,341.74,1.39,0.187,-0.00503,0.005380179,0.00733,0.017870013,-0.00318,0.005725012
6Heliceno_1-NH2_5-NH2.log,-0.66,0.0,0.0,0.0,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425.74,-60.5921,250.5649,374.57,-189.3159,273.95,2.19,0.425,-0.00504,0.00775683,0.0164,0.037077231,-0.00436,0.005077514
